rainfall_mm_24h,soil_moisture_pct,slope_deg,temperature_c,landslide_occurred
16.2,38.4,48.9,18.7,1
53.8,49.2,35.4,10.6,1
24.7,22.9,17.7,16.9,0
34.0,28.4,27.4,23.3,0
35.0,5.0,32.6,11.1,0
146.7,54.3,40.6,28.5,1
20.1,38.1,38.8,22.8,0
136.9,65.0,25.2,22.1,0
100.2,44.0,46.0,20.0,0
99.1,65.2,46.7,13.4,1
32.8,23.6,42.4,16.1,1
124.7,42.6,17.8,22.2,0
29.5,21.7,29.2,16.1,0
188.5,53.7,27.1,21.1,1
149.0,64.7,49.4,14.6,0
210.2,76.0,48.9,22.7,1
74.5,46.0,52.2,23.2,0
64.5,31.1,15.4,10.2,0
52.6,32.5,45.4,20.4,0
278.2,63.4,52.5,10.9,1
111.9,52.5,11.7,8.8,0
25.0,27.4,4.3,16.4,0
174.2,50.4,8.1,36.8,0
62.6,34.4,37.2,24.7,0
4.2,18.0,26.5,28.4,0
39.2,51.0,13.3,23.7,0
148.9,44.5,32.6,21.2,1
100.4,49.1,47.6,25.4,1
114.8,35.6,51.6,16.2,0
173.1,56.6,45.6,22.8,1
13.4,26.7,53.4,27.1,0
39.6,27.4,37.0,24.2,1
75.8,38.9,50.6,27.5,0
151.9,62.0,26.2,21.1,0
29.3,21.4,51.4,30.2,0
56.0,44.6,54.0,18.8,1
72.2,34.4,41.8,32.7,1
38.0,28.3,27.0,23.4,0
71.6,42.2,18.3,17.7,0
64.2,38.8,20.9,12.9,0
46.8,39.4,9.7,15.2,0
124.5,54.9,4.7,14.2,0
109.3,53.0,26.0,19.5,0
128.3,48.2,4.5,12.4,0
136.2,41.2,53.1,27.8,1
17.8,7.3,39.7,20.7,0
19.9,5.0,50.9,20.4,0
117.2,70.5,27.8,13.0,1
50.4,6.1,15.0,15.4,0
45.4,45.7,18.8,6.7,1
39.9,20.1,51.6,29.7,0
131.4,67.1,9.1,11.5,0
266.7,60.3,42.5,11.9,1
135.7,51.1,15.1,28.5,0
48.6,49.6,22.5,22.3,0
126.8,60.3,2.2,20.7,0
19.3,20.8,29.8,22.0,0
60.8,11.9,9.4,25.7,0
13.4,7.5,51.9,20.6,1
50.5,49.3,7.7,10.7,0
82.1,36.3,16.5,24.4,1
299.2,93.9,2.9,22.5,1
160.3,63.5,59.6,27.0,1
13.7,7.8,39.2,12.5,0
15.2,28.7,39.3,15.6,0
38.2,24.5,32.1,22.4,0
227.8,80.5,52.3,14.3,1
14.4,16.7,10.4,5.9,0
40.1,11.2,48.0,21.2,0
40.0,24.9,48.8,25.4,0
96.9,51.9,4.1,19.2,0
129.1,57.0,9.7,23.3,1
110.1,47.9,33.7,22.4,1
87.3,52.6,7.2,20.1,0
18.5,22.2,18.4,20.8,0
77.5,40.0,25.4,28.1,1
176.4,58.3,11.1,14.2,1
216.8,85.7,42.8,24.6,1
95.0,47.2,30.7,12.9,0
13.9,16.8,39.1,15.2,0
96.2,26.2,29.5,27.2,0
64.1,49.3,25.9,12.7,0
16.4,15.2,30.6,18.6,0
27.8,27.8,54.2,34.2,0
32.8,56.4,25.0,26.2,0
117.5,59.0,39.3,15.6,1
210.7,92.0,50.4,16.6,1
105.1,39.8,38.0,19.0,0
120.1,62.9,15.1,27.9,0
67.6,37.2,9.1,14.0,0
44.8,35.6,36.3,13.6,0
107.2,71.0,44.2,24.3,1
88.1,38.7,46.6,9.9,1
35.6,29.1,42.2,14.5,0
83.8,30.1,2.2,19.5,0
71.1,48.4,46.9,19.8,1
55.6,27.2,37.1,11.8,0
43.5,43.1,59.3,22.1,1
94.9,23.9,46.3,23.3,0
45.9,38.1,27.0,16.0,0
267.0,79.0,41.2,30.0,1
102.6,54.4,37.7,22.0,1
96.1,43.9,21.6,14.0,0
62.1,29.1,32.9,29.7,0
51.7,28.3,13.9,16.9,0
10.5,12.4,7.1,21.1,0
37.7,39.5,44.5,17.1,0
13.5,10.8,24.3,23.7,0
13.3,20.1,45.8,17.1,1
23.9,30.1,30.3,17.5,0
164.1,80.4,49.0,19.0,1
163.5,60.8,44.9,17.0,1
38.5,26.7,46.3,26.4,0
18.0,27.8,26.9,12.5,0
49.8,7.6,57.7,19.8,0
116.7,34.8,25.5,20.5,0
141.7,50.9,48.0,19.3,0
82.9,32.2,30.4,25.8,0
94.1,24.3,15.6,11.0,0
87.5,52.2,38.5,23.4,0
14.6,26.8,29.2,12.5,0
19.9,26.7,17.3,16.9,0
216.5,65.8,24.2,11.9,1
82.6,41.6,11.3,18.0,0
7.6,28.1,59.2,16.5,0
98.2,41.4,39.3,29.8,0
31.4,33.2,12.1,21.4,0
149.7,47.9,46.3,22.6,0
138.8,55.9,36.9,13.4,0
112.1,61.7,43.9,24.4,1
81.9,55.3,35.9,29.8,0
175.0,79.7,5.5,25.2,0
187.1,70.2,13.8,12.1,0
32.1,28.4,46.6,17.2,1
111.2,42.4,45.8,20.7,0
43.9,9.3,45.7,16.5,1
28.0,10.9,2.9,35.2,0
187.0,64.7,48.7,17.1,1
124.2,49.7,27.5,19.7,0
87.1,58.7,42.2,16.4,1
35.0,44.5,17.8,21.4,0
190.7,59.4,46.6,28.3,1
30.9,37.6,59.0,20.7,0
24.8,20.5,16.7,18.7,0
71.3,46.0,47.5,13.6,1
116.6,58.8,37.1,27.3,1
54.0,48.4,17.8,19.1,0
80.9,34.3,19.1,18.9,0
43.7,43.1,44.4,6.0,0
48.0,9.5,18.5,19.2,0
233.0,93.8,4.8,17.6,0
66.1,36.2,52.7,9.0,0
182.6,65.6,36.2,25.9,1
12.8,5.0,46.0,16.8,0
151.8,53.3,37.0,31.4,1
36.6,45.4,32.0,28.5,0
126.3,46.4,46.7,15.7,0
36.3,37.6,3.9,28.2,0
51.0,33.2,20.1,29.7,0
27.2,39.5,38.4,16.6,1
128.0,54.3,56.8,13.8,0
142.4,44.4,24.8,7.1,0
37.6,30.1,58.6,22.3,0
16.8,43.4,45.8,14.2,0
180.8,71.2,30.1,22.5,1
41.7,29.0,26.9,16.6,0
63.4,62.9,9.5,15.3,0
31.9,41.9,37.7,16.6,0
119.4,59.7,5.0,12.2,0
121.5,54.2,26.9,16.6,0
201.4,79.1,15.8,15.6,1
154.8,67.9,57.5,19.9,1
147.5,30.7,23.1,20.6,0
68.1,41.8,30.4,13.6,0
61.7,33.5,23.8,26.6,0
118.2,43.6,10.0,19.0,0
65.2,34.0,22.4,29.0,0
158.5,41.0,47.2,21.4,1
30.0,5.9,38.0,20.4,0
12.5,38.1,27.4,17.1,0
108.5,52.7,49.6,23.7,1
46.3,5.0,2.2,20.2,0
25.9,19.6,49.9,25.2,0
287.3,100.0,5.5,29.6,1
73.2,34.9,52.5,15.6,0
20.4,40.0,57.0,23.7,0
41.7,43.0,49.5,23.5,0
57.6,18.1,3.1,22.7,0
106.9,45.0,32.5,17.4,0
41.9,25.1,50.1,17.5,0
64.2,19.4,33.6,16.5,0
89.3,24.9,22.9,16.4,0
102.0,35.8,29.3,15.0,0
68.0,29.3,6.7,19.4,0
230.5,81.0,30.8,15.5,0
120.3,62.6,3.6,22.6,0
115.6,55.1,39.4,20.3,0
112.6,57.2,24.6,21.0,1
159.3,56.6,13.1,18.4,0
84.9,48.5,3.0,20.4,0
29.6,25.6,55.5,18.5,0
98.5,39.3,34.3,24.7,0
107.8,69.7,39.5,17.3,0
176.6,36.2,47.2,22.3,1
26.8,5.0,38.3,12.2,1
33.4,32.9,26.0,24.3,0
75.0,35.6,38.4,16.6,0
114.9,31.5,16.6,14.5,0
22.3,12.9,34.6,13.2,0
27.5,15.8,13.9,12.7,0
134.9,64.4,55.2,17.1,1
23.2,40.3,31.6,29.0,0
33.8,48.1,15.6,16.1,0
140.9,36.2,39.1,6.7,1
113.7,32.0,7.2,22.2,0
42.3,13.4,27.2,13.3,0
104.5,61.6,52.2,24.9,0
90.4,47.6,46.5,17.5,1
65.9,37.4,42.8,18.4,1
52.9,36.0,29.3,27.2,0
101.5,44.7,27.9,23.7,1
25.3,12.9,2.7,12.5,0
100.6,51.3,36.8,13.4,1
84.2,38.8,35.5,9.3,0
88.8,27.8,2.3,35.6,0
32.5,35.0,9.9,14.8,0
179.6,59.8,2.7,27.0,1
42.4,33.3,16.7,16.8,0
48.4,30.6,2.2,13.5,0
63.9,46.7,26.2,20.1,1
113.5,51.0,29.6,18.0,0
86.8,31.1,27.4,24.8,1
16.1,27.9,13.6,24.9,0
72.4,42.3,32.4,16.5,0
77.1,45.4,49.2,11.4,0
182.6,78.1,18.9,12.8,1
56.8,26.8,20.1,6.3,0
106.6,54.7,33.5,18.4,1
375.7,93.2,15.6,19.9,1
161.8,59.0,21.6,13.1,0
30.8,24.4,28.2,12.4,0
124.4,68.5,24.4,19.9,1
101.0,43.4,49.5,16.2,1
55.3,41.1,51.2,18.7,0
125.5,30.2,25.4,17.8,0
30.4,23.4,28.0,21.5,1
43.2,20.6,57.5,16.6,0
64.4,65.8,31.2,17.1,1
53.2,25.3,59.6,8.7,0
116.0,49.9,46.2,19.7,1
70.8,39.2,17.3,20.5,0
48.9,13.2,15.3,18.9,0
159.9,53.7,11.2,31.5,1
113.0,53.1,48.8,21.0,1
19.6,25.9,19.8,19.1,0
19.2,5.0,41.2,23.0,1
49.2,25.5,33.3,32.7,0
22.1,37.8,49.9,21.5,0
142.8,62.8,45.5,6.7,1
45.0,45.9,5.7,22.6,0
106.5,34.8,21.6,14.7,1
123.2,66.2,32.2,8.5,1
10.6,22.1,48.6,30.2,0
46.7,50.8,43.4,28.9,1
62.1,35.6,33.9,14.6,0
89.7,17.9,48.9,14.6,0
137.3,64.5,27.2,21.0,0
295.7,88.6,5.2,14.7,1
215.5,69.3,52.5,19.2,1
70.2,20.1,32.5,15.7,0
69.6,56.9,48.9,17.6,1
200.6,63.9,24.7,11.6,0
73.2,57.2,36.1,25.0,0
45.8,26.3,21.2,27.2,0
144.4,45.0,25.8,19.4,0
92.9,59.1,10.5,19.8,0
18.9,23.8,45.0,23.8,1
57.2,33.5,18.3,20.0,0
22.8,10.3,19.5,30.4,0
4.2,15.6,22.5,12.1,0
235.5,84.0,27.1,25.2,1
80.5,24.5,35.4,19.3,0
59.0,28.3,41.6,13.3,0
48.9,27.2,41.2,33.5,0
74.3,39.4,26.6,34.3,1
48.4,49.9,29.9,18.8,0
31.4,24.2,10.1,22.7,0
50.8,24.4,32.2,17.2,0
187.6,99.8,52.9,18.1,1
142.1,50.3,28.7,13.2,1
50.9,30.4,56.4,12.3,0
251.4,78.6,11.0,31.1,1
69.5,34.1,44.7,19.8,0
38.0,30.4,43.1,20.3,0
96.0,55.0,41.5,15.1,0
207.7,76.8,40.4,21.1,1
181.6,78.3,3.3,11.0,0
39.7,42.4,45.0,15.4,0
25.8,29.0,31.0,12.8,0
54.7,38.2,32.4,27.8,0
107.9,60.3,5.0,10.1,0
129.3,39.0,12.9,12.9,1
164.5,91.1,54.8,7.7,0
83.9,34.8,20.3,14.7,0
85.9,37.3,24.8,17.2,0
81.6,25.8,13.0,25.9,1
150.2,43.4,38.7,18.7,0
130.9,64.4,45.0,17.5,1
38.4,56.9,55.4,21.8,0
119.9,43.2,34.6,17.3,0
143.6,60.1,18.0,34.5,1
151.5,60.5,6.1,16.5,0
93.0,55.3,17.4,22.5,0
89.3,69.0,37.9,25.0,1
71.9,56.2,58.5,16.3,0
77.7,36.6,6.6,21.0,0
226.3,82.9,24.5,17.0,1
79.7,47.5,40.7,21.6,0
41.2,30.1,35.3,20.6,1
94.4,30.5,39.8,19.2,0
127.5,42.3,28.9,13.1,0
147.3,70.6,17.5,31.2,0
31.0,42.8,30.0,23.5,0
196.2,66.6,24.1,10.5,1
124.2,54.2,43.1,17.5,1
188.8,81.6,12.0,10.6,1
21.3,5.0,30.8,24.6,0
155.5,53.5,57.6,19.9,1
29.7,51.6,32.8,20.0,1
60.0,38.6,15.8,14.9,0
127.0,38.2,56.3,18.1,0
27.1,28.2,16.2,24.7,0
48.1,44.3,45.6,26.3,0
20.9,5.0,8.4,25.1,0
124.7,53.3,51.4,10.7,1
37.9,25.0,12.5,18.9,0
75.9,19.3,24.9,21.5,0
101.1,46.3,58.0,15.6,1
93.7,41.8,35.6,10.0,0
87.6,41.6,17.3,12.3,0
87.4,37.7,2.0,29.0,0
22.3,13.3,2.4,12.9,0
62.6,18.2,17.9,20.3,0
86.9,33.4,32.6,19.1,0
80.0,50.3,30.1,19.1,1
68.4,39.9,55.5,18.1,1
42.5,29.8,46.3,24.7,1
92.2,30.6,55.6,20.2,0
104.9,41.7,31.7,16.2,1
53.5,42.2,27.9,20.3,1
148.0,63.1,34.8,12.3,1
198.9,64.0,23.6,22.9,1
77.1,7.9,14.2,15.9,0
39.2,21.7,50.5,16.3,1
26.7,20.9,41.5,23.1,1
59.3,23.9,20.9,17.6,0
72.9,33.3,27.9,17.9,0
25.4,36.2,15.1,27.0,0
57.9,34.0,34.6,14.2,0
142.7,67.6,22.8,23.0,1
8.7,5.0,52.8,25.7,0
80.7,36.5,32.6,27.0,0
47.8,8.7,25.9,33.1,0
74.6,33.5,45.5,16.1,0
206.0,59.0,54.5,14.8,1
72.0,53.4,49.4,24.9,1
64.2,41.0,30.7,25.6,0
119.2,62.0,22.7,15.3,1
93.1,38.1,40.4,22.9,1
81.0,28.0,49.4,36.3,0
95.5,31.3,58.8,20.6,0
169.6,65.6,28.5,25.5,1
136.5,75.9,40.8,29.5,1
60.9,40.2,19.0,35.0,0
198.8,65.2,7.1,21.5,1
50.3,30.3,16.7,27.5,0
80.7,39.8,2.8,15.3,0
87.7,66.2,31.5,20.1,1
58.6,49.5,23.6,17.3,0
184.8,69.3,41.3,8.7,0
56.3,35.4,37.7,10.4,0
67.7,40.5,11.7,22.6,0
150.3,63.5,41.1,22.7,1
51.8,28.0,12.9,13.8,0
24.4,16.0,2.3,29.3,0
82.4,53.0,58.3,13.3,1
31.7,28.2,3.6,21.5,0
28.6,38.5,21.8,17.5,0
8.9,42.0,39.0,20.6,0
10.5,28.9,23.5,25.4,0
11.5,27.2,24.1,24.5,0
216.3,100.0,43.9,24.2,1
11.4,25.3,36.9,23.5,0
31.0,14.7,32.1,12.4,0
68.6,33.8,53.4,26.8,1
115.5,67.5,8.3,13.6,0
123.9,35.4,29.2,19.4,0
39.2,20.8,15.9,17.9,0
79.6,53.2,4.1,22.1,0
67.1,33.5,58.8,17.1,0
76.3,37.8,44.6,19.0,0
84.0,53.9,14.5,29.7,0
100.8,36.6,25.3,12.2,0
47.1,14.2,15.1,20.0,0
56.7,17.5,41.7,13.3,1
287.4,98.8,22.3,24.0,1
49.5,35.5,55.4,15.6,0
80.7,31.9,14.0,20.2,0
67.5,23.0,22.3,12.1,0
78.4,36.3,56.0,27.7,1
153.0,71.6,53.3,20.4,1
64.6,26.1,19.0,20.8,0
27.5,18.9,30.0,25.0,0
46.4,17.3,53.3,12.5,0
64.7,31.8,40.9,16.3,0
86.0,45.6,39.0,21.0,0
39.4,55.2,40.3,9.4,0
43.1,33.4,55.4,10.1,1
88.3,41.4,32.0,15.1,0
90.5,53.0,12.5,13.2,1
138.6,63.0,29.4,17.9,0
45.9,24.6,44.3,23.1,0
107.9,74.6,30.5,24.5,1
67.6,36.6,20.2,30.9,1
51.5,35.7,40.6,19.9,0
69.3,43.9,28.1,20.9,0
76.8,43.3,57.8,19.9,1
24.8,44.5,22.4,21.9,0
26.7,19.6,43.6,22.4,0
118.3,59.0,34.2,25.5,0
55.6,35.9,6.5,25.5,0
86.5,53.4,29.2,23.1,0
115.9,46.4,3.7,29.1,0
69.6,33.2,47.8,20.2,0
109.3,56.1,44.6,16.3,1
77.1,43.6,4.9,17.3,1
79.8,30.1,31.0,19.4,0
161.4,76.5,57.8,13.5,1
64.1,44.8,18.5,16.3,0
119.2,48.9,54.4,13.2,1
20.7,19.5,10.8,22.1,0
84.2,45.4,2.4,22.1,0
188.9,75.2,32.8,9.4,1
300.8,76.1,15.9,16.1,1
21.7,29.9,53.0,31.0,1
55.4,41.7,41.1,23.8,0
32.3,5.0,41.8,22.7,0
66.0,38.9,41.1,16.0,0
132.7,61.5,41.4,21.7,0
165.2,68.3,45.3,19.9,1
168.8,71.8,40.9,15.2,1
19.8,21.0,50.4,17.0,1
75.5,26.4,34.4,17.2,0
45.2,9.7,22.3,11.1,0
63.1,48.9,29.1,12.1,0
50.5,41.1,27.5,18.8,0
20.8,39.2,21.3,14.9,0
166.3,52.9,26.1,18.2,0
39.7,39.6,24.3,10.4,0
45.9,13.4,8.4,24.8,0
189.7,57.0,50.2,32.5,1
17.3,25.8,45.9,26.2,0
99.8,52.9,21.6,26.8,0
145.4,76.5,56.8,23.8,1
179.8,62.1,57.1,21.6,1
95.1,33.4,51.7,20.5,0
120.8,39.2,3.7,14.5,0
145.3,48.1,23.5,24.1,0
66.8,63.4,28.5,23.8,1
35.0,37.8,43.7,17.2,1
199.1,83.1,38.8,23.2,1
112.0,45.1,41.3,15.8,0
75.5,38.8,46.5,16.2,0
21.9,33.9,57.0,24.7,0
6.7,15.6,34.0,22.6,0
98.5,41.1,54.4,18.6,1
6.2,13.4,49.3,17.9,0
74.9,33.3,21.6,21.0,0
41.3,30.9,49.2,9.0,0
50.4,22.7,8.8,15.5,0
170.0,65.9,11.2,12.4,1
41.6,33.8,59.6,20.1,0
77.7,37.3,26.9,26.5,0
41.8,20.5,28.7,22.9,0
92.0,44.3,57.2,16.9,0
82.9,34.7,23.0,15.8,0
74.9,39.3,15.7,15.5,0
145.7,69.6,6.5,32.0,0
17.3,9.3,32.3,20.4,0
12.8,49.3,13.6,21.2,0
26.0,25.6,5.8,7.3,1
83.2,45.7,49.2,12.9,1
103.5,36.8,21.1,19.7,0
2.0,34.2,35.6,17.0,0
102.5,44.1,8.1,20.8,0
56.5,29.4,31.3,20.7,0
202.5,63.7,38.6,23.6,1
97.3,41.1,28.1,8.8,0
187.2,71.8,21.6,13.4,1
164.4,63.2,20.0,19.4,1
56.5,33.6,8.3,16.1,0
133.1,44.7,8.7,18.1,1
56.4,24.9,30.8,20.7,1
219.2,69.3,10.1,15.5,0
60.7,40.7,15.0,21.2,0
107.0,54.7,11.6,23.3,0
246.3,91.1,48.5,20.4,1
110.3,47.6,28.1,24.3,1
51.8,37.6,34.1,7.0,0
23.2,23.8,35.8,16.5,0
17.5,5.0,25.0,25.4,0
102.1,42.9,19.3,14.8,0
69.3,32.8,24.2,14.0,0
26.5,14.2,33.0,19.2,0
123.4,44.0,22.8,19.9,0
122.2,52.2,9.9,16.8,1
68.4,23.5,55.0,31.1,1
192.7,59.6,44.5,21.7,1
14.2,42.1,5.8,14.6,0
53.4,14.1,54.5,11.4,0
109.9,45.3,11.9,22.4,0
29.5,13.4,7.7,14.4,0
131.9,44.0,12.0,32.9,0
159.0,57.4,56.1,22.6,0
3.9,9.1,14.8,23.4,0
197.0,76.1,47.6,21.5,1
105.2,62.5,39.3,26.7,0
48.4,42.2,32.1,5.6,0
19.1,37.1,23.2,12.8,0
144.2,39.5,7.4,26.2,0
25.2,23.4,43.2,29.0,1
105.1,51.9,24.9,12.6,0
26.2,37.0,33.0,9.1,0
73.6,59.4,5.0,21.0,0
139.8,67.8,47.0,22.9,1
49.0,43.0,42.2,20.9,0
196.1,100.0,32.7,19.6,1
111.7,49.1,30.8,8.9,1
29.6,23.9,21.5,17.7,0
20.7,27.3,21.9,18.6,0
37.5,18.4,6.0,16.7,0
70.9,38.5,41.8,8.5,0
208.5,51.4,4.6,23.5,1
235.0,72.4,2.1,25.2,0
47.4,30.5,3.8,15.2,0
46.2,42.9,13.8,18.9,0
125.1,64.6,35.1,17.0,1
124.4,39.5,41.5,17.1,0
175.5,88.8,26.4,23.0,1
178.7,66.5,25.7,23.1,0
35.2,31.7,35.5,26.4,1
16.7,5.0,36.6,26.3,0
112.9,40.8,51.0,19.0,0
86.6,54.2,49.5,37.1,1
8.5,24.2,49.8,29.3,0
16.2,25.4,51.0,16.1,1
109.0,50.0,53.0,20.8,1
66.1,19.2,34.2,8.1,0
110.8,46.5,36.5,20.2,0
27.7,43.8,44.2,30.0,0
116.6,62.2,13.5,36.7,0
94.6,42.2,22.9,19.3,0
122.7,69.4,54.9,22.0,1
50.3,17.5,32.3,23.6,0
41.6,18.7,5.0,31.9,0
19.1,47.1,25.5,14.1,0
57.5,41.3,11.3,35.9,0
154.4,55.1,22.7,18.1,1
184.1,65.4,33.6,13.0,1
25.4,16.7,31.3,18.1,0
70.9,41.0,30.4,15.1,0
210.6,75.0,3.1,22.5,1
229.8,77.7,27.8,10.1,1
55.6,20.0,3.7,20.8,0
163.8,64.1,25.5,24.0,0
145.2,49.9,39.5,28.9,0
137.1,42.4,9.3,24.1,0
13.8,38.6,55.2,28.5,0
45.0,57.3,38.6,16.4,0
65.0,59.6,14.6,22.4,1
63.5,43.7,24.9,6.6,0
70.3,34.4,7.6,19.3,0
246.5,80.8,3.3,22.3,1
57.2,39.2,55.1,22.9,0
97.9,39.4,41.2,10.6,0
95.4,59.7,47.2,17.7,1
71.0,13.3,38.1,18.5,0
27.0,23.2,54.6,17.4,0
78.5,49.2,54.0,24.4,1
8.3,11.9,5.4,18.7,0
105.1,43.4,13.0,20.6,0
6.6,28.8,25.0,17.1,0
98.4,62.8,21.8,26.4,0
43.0,15.2,32.5,26.8,0
30.7,11.3,17.5,18.1,0
126.5,40.3,48.3,37.1,0
51.9,14.5,2.4,15.4,0
75.4,21.3,47.9,26.0,0
14.3,11.9,24.8,14.3,0
193.3,83.1,2.3,24.6,0
81.2,36.5,51.1,24.2,1
81.0,40.6,27.9,13.9,0
106.8,35.2,44.0,19.2,0
3.1,28.4,53.0,31.2,0
206.4,94.1,4.0,15.1,1
55.5,23.2,17.2,22.4,0
198.3,90.3,8.9,22.0,1
53.9,37.8,7.7,19.7,0
44.1,31.2,56.8,9.6,1
101.6,50.2,48.7,25.0,0
279.5,94.6,23.2,20.1,1
163.7,83.2,41.9,26.6,1
109.8,53.7,55.3,21.4,0
100.4,51.6,14.8,20.4,0
77.9,34.4,2.8,22.2,0
192.3,78.1,49.8,14.1,1
128.7,40.7,43.9,29.3,0
18.7,26.0,11.3,17.7,0
30.9,62.3,30.4,17.8,1
112.6,18.1,11.3,27.8,0
26.0,29.3,37.0,21.5,0
80.8,43.5,39.6,18.6,1
136.4,51.4,18.0,22.5,0
102.1,43.1,47.3,23.8,0
22.1,26.6,29.5,19.3,0
32.6,25.1,43.0,25.5,0
104.4,48.8,39.1,12.4,1
259.5,79.0,28.1,21.6,1
68.3,61.3,19.0,24.8,0
139.7,51.9,13.8,23.7,1
102.7,52.5,45.3,6.6,1
42.6,22.6,39.2,19.2,1
140.8,66.4,18.3,12.7,0
13.8,32.3,58.1,27.7,0
133.7,58.5,49.0,17.7,1
107.4,34.5,9.4,27.0,0
46.3,22.5,11.4,12.7,0
28.3,47.3,33.6,22.3,0
49.9,23.3,7.9,20.0,0
39.8,37.6,57.9,36.6,0
59.7,23.6,39.0,27.1,1
54.4,45.7,5.8,26.7,0
46.2,23.3,27.7,32.2,0
13.2,11.7,14.9,21.7,0
24.5,17.6,30.4,19.4,1
156.5,52.5,16.3,18.7,0
47.4,36.7,50.2,22.0,0
60.7,36.0,43.8,3.4,1
51.9,19.8,54.6,20.0,1
195.3,68.5,13.5,21.4,1
38.9,16.0,24.4,19.1,0
36.5,36.8,48.7,10.8,0
109.1,57.2,23.7,19.1,0
85.6,41.1,24.0,10.8,0
111.3,51.1,59.2,30.6,1
106.3,67.6,46.7,18.5,1
143.3,53.9,51.9,7.6,1
21.5,14.0,25.6,18.8,0
101.7,52.4,36.0,25.4,1
36.7,15.6,28.1,21.1,0
8.9,19.7,28.1,14.5,0
105.8,39.3,9.4,15.9,0
101.4,36.9,50.8,18.3,1
73.1,35.3,24.7,17.4,1
145.1,67.1,35.7,12.4,0
37.0,42.5,51.7,19.6,1
118.4,60.7,46.9,12.0,0
65.1,40.3,13.5,25.7,0
69.2,34.2,37.9,26.4,0
10.7,5.0,30.8,14.0,0
146.1,60.9,17.1,15.7,1
98.5,17.3,4.4,17.5,0
115.2,25.7,38.5,19.8,0
32.5,26.2,47.2,21.5,1
90.3,45.8,56.6,22.8,0
65.0,30.8,22.6,22.6,0
102.3,64.0,25.2,29.3,1
87.3,47.4,11.5,20.4,0
221.0,72.2,59.1,12.2,1
176.8,80.8,51.3,10.3,1
59.2,53.6,57.5,29.8,1
105.7,52.6,30.7,23.1,0
55.3,24.5,14.2,21.2,0
142.4,49.0,35.2,22.7,1
67.2,19.4,23.6,21.0,0
49.2,31.8,22.2,22.6,0
89.4,29.8,6.8,17.8,0
167.6,58.0,6.2,26.3,1
150.1,60.6,24.0,16.9,1
51.6,9.1,55.7,14.6,0
208.2,56.9,43.9,9.9,1
34.3,22.5,46.1,18.6,0
44.3,30.4,15.6,27.6,0
138.3,48.6,44.6,17.3,1
9.0,19.0,25.6,11.7,0
75.6,30.4,5.4,21.7,0
59.0,17.4,24.9,16.1,0
216.3,67.7,9.6,29.3,0
28.8,24.6,51.5,26.4,0
31.9,24.2,50.7,12.4,0
236.1,80.4,18.7,19.0,1
59.6,39.9,37.5,15.5,0
163.2,69.0,23.1,13.0,1
52.1,25.4,10.9,19.7,0
42.8,11.8,39.7,24.9,0
168.7,77.4,46.1,19.5,1
274.2,93.2,46.9,16.9,1
177.5,52.9,10.7,6.8,0
49.4,35.7,31.7,16.0,0
73.1,51.1,3.4,23.3,0
33.2,49.1,7.2,11.9,0
38.5,32.6,6.7,27.7,0
36.8,41.9,5.3,16.5,0
53.1,18.8,21.4,21.2,0
82.2,40.1,22.7,17.6,0
75.4,34.8,42.5,12.9,0
124.8,55.3,21.1,22.6,0
85.5,60.7,10.1,16.4,0
116.6,52.1,56.9,15.0,0
129.8,41.2,52.8,5.7,0
50.1,17.4,9.2,27.8,0
66.1,56.3,23.0,20.0,0
400.0,100.0,11.7,26.6,1
46.7,37.1,57.6,23.7,1
121.3,46.2,22.6,26.6,0
23.0,29.0,7.7,16.6,0
132.4,41.3,44.2,11.8,1
40.4,34.8,43.3,24.6,0
77.5,25.3,16.0,20.8,0
19.3,20.5,20.6,17.2,0
71.6,30.2,26.1,24.5,0
72.8,5.0,17.5,21.8,0
64.2,31.9,18.8,23.8,0
103.0,35.0,48.5,13.9,0
159.1,57.3,45.6,25.9,1
31.8,28.0,42.2,20.0,1
65.4,57.6,41.8,26.5,1
11.9,26.6,32.3,25.8,0
84.7,45.2,22.4,24.1,1
29.5,33.3,43.8,19.3,0
74.8,49.2,8.7,24.3,0
87.2,47.3,10.2,26.7,0
14.5,27.0,9.3,23.6,0
97.2,52.8,44.5,21.2,0
153.9,29.4,36.3,24.3,0
113.6,73.5,28.1,16.8,1
32.5,47.2,29.6,29.1,0
71.2,40.4,50.0,9.9,1
77.5,22.4,9.1,20.2,0
66.4,51.1,24.2,17.6,1
21.9,17.1,46.1,16.2,0
37.4,35.7,40.2,21.8,1
61.9,20.1,27.2,13.2,0
86.3,68.3,15.0,32.9,1
46.5,14.3,56.9,11.9,0
10.3,23.4,25.7,14.3,0
48.9,6.8,52.9,13.7,0
220.7,74.7,47.1,21.2,1
97.7,39.3,52.0,26.1,0
84.5,54.8,3.0,23.2,0
36.9,24.1,29.7,28.8,1
50.8,46.4,17.0,15.0,0
9.4,10.1,17.9,24.0,0
34.6,25.3,17.7,18.2,0
94.1,40.4,24.6,21.4,0
85.0,47.2,25.8,26.7,0
42.8,35.1,38.8,9.8,1
66.4,45.3,19.4,31.9,0
75.4,42.1,17.8,19.1,0
44.8,39.1,22.9,10.4,0
101.8,34.7,41.8,15.8,0
83.8,45.6,2.0,20.6,0
52.4,52.4,45.3,15.8,0
23.4,5.7,21.7,7.7,0
49.3,38.2,35.4,20.6,0
